shipment_id,order_id,tipo_promesa,nodo_origen,centro_fulfillment,centro_sortation,estacion_last_mile,carrier,region_destino,carril,fecha_pedido,fecha_prometida_entrega,fecha_entrega_real,flag_entregado_a_tiempo,flag_entrega_tardia,horas_retraso,costo_paquete,flag_contacto_cx,flag_reclamo,monto_compensacion
SHP000100,ORD000100,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_A,Occidente,CDMX-BAJIO,2026-01-12 09:50:32,2026-01-14 09:50:32,2026-01-14 02:59:51.026868,1,0,0.0,80.09,0,0,0
SHP000101,ORD000101,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_B,Bajio,CDMX-GDL,2026-01-16 01:32:58,2026-01-20 01:32:58,2026-01-17 08:09:02.757072,1,0,0.0,70.0,0,0,0
SHP000102,ORD000102,Next Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_D,CDMX,GDL-OCCIDENTE,2026-03-16 13:16:56,2026-03-17 13:16:56,2026-03-17 10:47:52.470034,1,0,0.0,84.3,0,0,0
SHP000103,ORD000103,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_QRO,Carrier_B,Queretaro,MTY-CDMX,2026-03-25 20:20:00,2026-03-27 20:20:00,2026-03-27 16:10:15.454496,1,0,0.0,77.03,0,0,0
SHP000104,ORD000104,Two Day,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_QRO,Carrier_C,Puebla,CDMX-MTY,2026-03-16 09:18:22,2026-03-18 09:18:22,2026-03-18 07:21:03.718236,1,0,0.0,61.89,0,0,0
SHP000105,ORD000105,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_PUE,Carrier_A,Jalisco,GDL-CDMX,2026-02-23 22:14:06,2026-02-24 22:14:06,2026-02-24 17:36:05.693269,1,0,0.0,85.73,0,0,0
SHP000106,ORD000106,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_MTY,Carrier_C,Queretaro,MTY-CDMX,2026-01-04 12:03:22,2026-01-05 12:03:22,2026-01-05 10:38:06.412966,1,0,0.0,87.68,0,0,0
SHP000107,ORD000107,Next Day,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_C,Nuevo Leon,GDL-MTY,2026-02-11 14:38:44,2026-02-12 14:38:44,2026-02-14 07:41:29.094135,0,1,41.05,68.71,0,1,50
SHP000108,ORD000108,Next Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_GDL,Carrier_C,CDMX,CDMX-GDL,2026-01-17 10:37:41,2026-01-18 10:37:41,2026-01-18 09:11:10.652366,1,0,0.0,82.01,0,0,0
SHP000109,ORD000109,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_MTY,Carrier_A,Bajio,MTY-CDMX,2026-03-10 06:29:51,2026-03-14 06:29:51,2026-03-11 11:52:11.992616,1,0,0.0,78.82,0,0,0
SHP000110,ORD000110,Two Day,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_MTY,Carrier_A,CDMX,PUE-CDMX,2026-03-13 15:35:17,2026-03-15 15:35:17,2026-03-15 12:19:49.294958,1,0,0.0,88.6,1,0,0
SHP000111,ORD000111,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_A,Bajio,CDMX-GDL,2026-03-16 14:01:15,2026-03-18 14:01:15,2026-03-18 07:35:38.016177,1,0,0.0,87.81,0,0,0
SHP000112,ORD000112,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_B,Bajio,CDMX-BAJIO,2026-03-31 06:36:15,2026-04-04 06:36:15,2026-04-02 03:08:25.571144,1,0,0.0,79.81,0,0,0
SHP000113,ORD000113,Two Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_PUE,Carrier_C,CDMX,CDMX-BAJIO,2026-02-04 02:48:28,2026-02-06 02:48:28,2026-02-05 22:21:29.628749,1,0,0.0,71.4,0,0,0
SHP000114,ORD000114,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_B,Bajio,CDMX-BAJIO,2026-01-29 07:35:46,2026-01-31 07:35:46,2026-02-01 09:14:51.397067,0,1,25.65,77.54,0,0,0
SHP000115,ORD000115,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_MTY,Carrier_A,Nuevo Leon,QRO-CDMX,2026-01-12 14:07:00,2026-01-16 14:07:00,2026-01-13 22:51:47.702094,1,0,0.0,81.39,0,0,0
SHP000116,ORD000116,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_PUE,Carrier_D,Queretaro,PUE-CDMX,2026-01-06 14:18:16,2026-01-10 14:18:16,2026-01-08 05:53:15.672322,1,0,0.0,80.46,1,0,0
SHP000117,ORD000117,Next Day,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_PUE,Carrier_B,CDMX,GDL-MTY,2026-01-27 06:17:10,2026-01-28 06:17:10,2026-01-27 22:35:33.200796,1,0,0.0,93.24,0,0,0
SHP000118,ORD000118,Two Day,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_PUE,Carrier_B,CDMX,GDL-MTY,2026-03-11 05:54:49,2026-03-13 05:54:49,2026-03-12 23:02:41.365387,1,0,0.0,81.42,0,0,0
SHP000119,ORD000119,Next Day,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_QRO,Carrier_B,Jalisco,CDMX-MTY,2026-02-15 03:15:05,2026-02-16 03:15:05,2026-02-15 20:45:52.164545,1,0,0.0,85.89,0,0,0
SHP000120,ORD000120,Standard,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_PUE,Carrier_A,Bajio,MTY-CDMX,2026-02-10 16:09:45,2026-02-14 16:09:45,2026-02-12 14:58:38.718014,1,0,0.0,81.3,0,0,0
SHP000121,ORD000121,Standard,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_MTY,Carrier_B,Queretaro,GDL-MTY,2026-02-28 12:39:03,2026-03-04 12:39:03,2026-03-04 23:12:04.301651,0,1,10.55,72.55,1,0,0
SHP000122,ORD000122,Two Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_GDL,Carrier_C,Occidente,PUE-CDMX,2026-02-03 07:58:00,2026-02-05 07:58:00,2026-02-05 01:43:45.563969,1,0,0.0,76.13,0,0,0
SHP000123,ORD000123,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_A,Nuevo Leon,CDMX-BAJIO,2026-03-26 08:12:11,2026-03-30 08:12:11,2026-03-30 20:56:51.815101,0,1,12.74,83.64,1,0,0
SHP000124,ORD000124,Next Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_GDL,Carrier_B,Occidente,GDL-OCCIDENTE,2026-02-06 22:57:47,2026-02-07 22:57:47,2026-02-07 16:46:15.856050,1,0,0.0,84.6,0,0,0
SHP000125,ORD000125,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_PUE,Carrier_A,Queretaro,GDL-MTY,2026-03-25 10:39:17,2026-03-27 10:39:17,2026-03-28 20:23:47.833117,0,1,33.74,94.92,0,0,0
SHP000126,ORD000126,Standard,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_PUE,Carrier_B,Occidente,PUE-CDMX,2026-02-07 19:37:43,2026-02-11 19:37:43,2026-02-12 11:46:57.522249,0,1,16.15,78.04,0,0,0
SHP000127,ORD000127,Standard,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_A,Puebla,QRO-CDMX,2026-03-26 18:32:55,2026-03-30 18:32:55,2026-03-28 07:37:28.514647,1,0,0.0,83.82,0,0,0
SHP000128,ORD000128,Next Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_QRO,Carrier_D,CDMX,GDL-CDMX,2026-02-10 03:19:09,2026-02-11 03:19:09,2026-02-11 01:27:45.105715,1,0,0.0,79.04,0,0,0
SHP000129,ORD000129,Standard,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_MTY,Carrier_C,Nuevo Leon,QRO-CDMX,2026-03-02 20:17:58,2026-03-06 20:17:58,2026-03-05 00:40:02.722689,1,0,0.0,62.34,0,0,0
SHP000130,ORD000130,Standard,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_PUE,Carrier_D,Queretaro,QRO-CDMX,2026-03-03 04:32:52,2026-03-07 04:32:52,2026-03-05 10:57:53.721986,1,0,0.0,75.18,0,0,0
SHP000131,ORD000131,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_QRO,Carrier_A,Bajio,MTY-CDMX,2026-01-23 10:04:53,2026-01-27 10:04:53,2026-01-25 00:29:30.535327,1,0,0.0,82.88,1,0,0
SHP000132,ORD000132,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_PUE,Carrier_C,CDMX,CDMX-BAJIO,2026-01-17 11:39:28,2026-01-21 11:39:28,2026-01-19 01:33:24.544988,1,0,0.0,56.38,0,0,0
SHP000133,ORD000133,Standard,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_GDL,Carrier_C,Nuevo Leon,QRO-CDMX,2026-02-06 17:26:34,2026-02-10 17:26:34,2026-02-11 04:05:55.069448,0,1,10.66,62.65,0,0,0
SHP000134,ORD000134,Two Day,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_QRO,Carrier_C,Jalisco,GDL-CDMX,2026-01-18 07:56:28,2026-01-20 07:56:28,2026-01-20 03:25:09.317611,1,0,0.0,71.21,1,0,0
SHP000135,ORD000135,Next Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_MTY,Carrier_D,Jalisco,GDL-MTY,2026-02-15 02:33:25,2026-02-16 02:33:25,2026-02-15 23:58:26.094300,1,0,0.0,83.26,0,0,0
SHP000136,ORD000136,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_PUE,Carrier_A,Occidente,CDMX-BAJIO,2026-03-29 19:58:12,2026-04-02 19:58:12,2026-03-31 10:43:41.791392,1,0,0.0,77.11,0,0,0
SHP000137,ORD000137,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_B,Nuevo Leon,MTY-CDMX,2026-03-04 08:50:06,2026-03-06 08:50:06,2026-03-06 02:34:47.616424,1,0,0.0,77.87,0,0,0
SHP000138,ORD000138,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_GDL,Carrier_A,Queretaro,CDMX-BAJIO,2026-01-11 16:31:12,2026-01-15 16:31:12,2026-01-15 20:35:19.659471,0,1,4.07,80.77,0,0,0
SHP000139,ORD000139,Next Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_QRO,Carrier_A,Bajio,MTY-CDMX,2026-01-03 11:07:22,2026-01-04 11:07:22,2026-01-04 03:50:32.904208,1,0,0.0,97.79,0,0,0
SHP000140,ORD000140,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_B,Bajio,CDMX-GDL,2026-03-30 17:53:28,2026-04-03 17:53:28,2026-04-01 10:00:45.331298,1,0,0.0,74.75,0,0,0
SHP000141,ORD000141,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_C,Nuevo Leon,GDL-MTY,2026-03-04 03:25:37,2026-03-08 03:25:37,2026-03-05 22:37:29.628277,1,0,0.0,67.55,0,0,0
SHP000142,ORD000142,Next Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_PUE,Carrier_A,Bajio,CDMX-GDL,2026-01-31 07:51:56,2026-02-01 07:51:56,2026-02-01 03:55:29.008058,1,0,0.0,88.19,0,0,0
SHP000143,ORD000143,Standard,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_PUE,Carrier_A,Nuevo Leon,QRO-CDMX,2026-03-14 21:45:23,2026-03-18 21:45:23,2026-03-16 15:04:45.929231,1,0,0.0,83.78,0,1,100
SHP000144,ORD000144,Two Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_QRO,Carrier_D,Nuevo Leon,GDL-OCCIDENTE,2026-02-19 01:15:59,2026-02-21 01:15:59,2026-02-21 12:36:43.810728,0,1,11.35,78.76,0,0,0
SHP000145,ORD000145,Standard,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_MTY,Carrier_D,Nuevo Leon,QRO-CDMX,2026-03-20 09:59:51,2026-03-24 09:59:51,2026-03-22 05:59:24.735369,1,0,0.0,74.9,0,0,0
SHP000146,ORD000146,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_D,Bajio,PUE-CDMX,2026-03-24 10:43:38,2026-03-25 10:43:38,2026-03-25 09:36:04.234799,1,0,0.0,80.44,0,0,0
SHP000147,ORD000147,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_MTY,Carrier_A,Puebla,CDMX-MTY,2026-02-14 11:43:41,2026-02-18 11:43:41,2026-02-16 09:48:54.753872,1,0,0.0,80.18,0,0,0
SHP000148,ORD000148,Two Day,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_PUE,Carrier_D,CDMX,GDL-MTY,2026-02-16 02:37:14,2026-02-18 02:37:14,2026-02-17 21:58:13.568636,1,0,0.0,75.2,0,0,0
SHP000149,ORD000149,Next Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_QRO,Carrier_A,CDMX,CDMX-BAJIO,2026-03-30 15:01:36,2026-03-31 15:01:36,2026-03-31 09:48:47.529538,1,0,0.0,87.89,0,0,0
SHP000150,ORD000150,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_A,CDMX,MTY-CDMX,2026-02-18 03:53:54,2026-02-22 03:53:54,2026-02-19 13:52:23.584097,1,0,0.0,67.58,0,0,0
SHP000151,ORD000151,Next Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_MTY,Carrier_B,Bajio,GDL-OCCIDENTE,2026-02-11 00:38:10,2026-02-12 00:38:10,2026-02-11 16:50:07.376189,1,0,0.0,85.78,0,0,0
SHP000152,ORD000152,Two Day,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_PUE,Carrier_A,Queretaro,PUE-CDMX,2026-01-28 11:50:30,2026-01-30 11:50:30,2026-01-30 01:35:49.116455,1,0,0.0,94.04,0,0,0
SHP000153,ORD000153,Next Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_MTY,Carrier_B,Jalisco,QRO-CDMX,2026-01-10 23:30:46,2026-01-11 23:30:46,2026-01-13 12:17:12.512530,0,1,36.77,82.08,0,0,0
SHP000154,ORD000154,Standard,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_B,Jalisco,CDMX-MTY,2026-03-24 16:03:37,2026-03-28 16:03:37,2026-03-26 08:05:54.192494,1,0,0.0,64.75,0,0,0
SHP000155,ORD000155,Standard,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_PUE,Carrier_C,CDMX,CDMX-GDL,2026-03-18 17:21:51,2026-03-22 17:21:51,2026-03-23 14:35:07.928603,0,1,21.22,68.11,0,1,75
SHP000156,ORD000156,Two Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_C,Puebla,GDL-MTY,2026-02-27 06:22:17,2026-03-01 06:22:17,2026-02-28 22:39:05.636863,1,0,0.0,63.09,0,0,0
SHP000157,ORD000157,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_C,Puebla,CDMX-GDL,2026-01-28 06:05:49,2026-01-29 06:05:49,2026-01-28 22:52:09.768768,1,0,0.0,67.73,1,0,0
SHP000158,ORD000158,Standard,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_QRO,Carrier_A,Jalisco,CDMX-MTY,2026-03-06 12:22:33,2026-03-10 12:22:33,2026-03-11 07:47:37.244533,0,1,19.42,69.3,0,1,150
SHP000159,ORD000159,Standard,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_GDL,Carrier_C,Jalisco,QRO-CDMX,2026-01-02 20:46:21,2026-01-06 20:46:21,2026-01-04 13:54:26.425863,1,0,0.0,67.91,0,0,0
SHP000160,ORD000160,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_PUE,Carrier_B,CDMX,CDMX-MTY,2026-02-16 13:44:00,2026-02-17 13:44:00,2026-02-18 22:01:59.387791,0,1,32.3,91.42,0,0,0
SHP000161,ORD000161,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_MTY,Carrier_B,Puebla,CDMX-GDL,2026-03-12 22:35:56,2026-03-14 22:35:56,2026-03-14 20:15:58.710685,1,0,0.0,89.37,0,0,0
SHP000162,ORD000162,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_MTY,Carrier_C,CDMX,CDMX-GDL,2026-02-16 20:06:31,2026-02-20 20:06:31,2026-02-18 14:54:45.154024,1,0,0.0,66.28,0,0,0
SHP000163,ORD000163,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_MTY,Carrier_C,Queretaro,CDMX-MTY,2026-03-29 15:26:36,2026-04-02 15:26:36,2026-03-31 05:38:31.900945,1,0,0.0,78.61,0,0,0
SHP000164,ORD000164,Next Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_A,Puebla,GDL-OCCIDENTE,2026-03-11 11:26:10,2026-03-12 11:26:10,2026-03-12 05:06:12.685577,1,0,0.0,97.57,0,0,0
SHP000165,ORD000165,Two Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_MTY,Carrier_B,Queretaro,CDMX-MTY,2026-03-19 08:02:52,2026-03-21 08:02:52,2026-03-21 01:04:12.158433,1,0,0.0,82.54,0,0,0
SHP000166,ORD000166,Standard,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_MTY,Carrier_B,Jalisco,PUE-CDMX,2026-02-03 05:46:04,2026-02-07 05:46:04,2026-02-05 05:07:48.586021,1,0,0.0,83.69,0,0,0
SHP000167,ORD000167,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_PUE,Carrier_A,Queretaro,QRO-CDMX,2026-03-06 21:48:49,2026-03-10 21:48:49,2026-03-08 09:50:17.669606,1,0,0.0,78.44,0,0,0
SHP000168,ORD000168,Two Day,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_A,CDMX,CDMX-MTY,2026-02-12 06:20:42,2026-02-14 06:20:42,2026-02-13 21:34:27.851636,1,0,0.0,85.13,0,0,0
SHP000169,ORD000169,Next Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_QRO,Carrier_A,Puebla,GDL-OCCIDENTE,2026-02-02 08:07:50,2026-02-03 08:07:50,2026-02-04 21:20:15.068765,0,1,37.21,90.5,1,0,0
SHP000170,ORD000170,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_PUE,Carrier_D,Queretaro,CDMX-GDL,2026-01-29 06:13:30,2026-02-02 06:13:30,2026-01-30 22:26:59.485434,1,0,0.0,74.14,0,0,0
SHP000171,ORD000171,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_QRO,Carrier_B,Jalisco,CDMX-BAJIO,2026-01-23 02:31:42,2026-01-27 02:31:42,2026-01-25 06:33:38.142079,1,0,0.0,72.16,0,0,0
SHP000172,ORD000172,Standard,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_C,Puebla,GDL-MTY,2026-03-20 16:57:43,2026-03-24 16:57:43,2026-03-25 13:25:38.608595,0,1,20.47,68.09,1,0,0
SHP000173,ORD000173,Two Day,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_QRO,Carrier_D,Occidente,MTY-CDMX,2026-01-04 03:27:56,2026-01-06 03:27:56,2026-01-05 19:13:59.502219,1,0,0.0,79.16,0,0,0
SHP000174,ORD000174,Next Day,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_GDL,Carrier_A,Occidente,GDL-CDMX,2026-02-25 07:37:25,2026-02-26 07:37:25,2026-02-28 15:47:05.099629,0,1,56.16,90.41,1,1,100
SHP000175,ORD000175,Standard,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_PUE,Carrier_C,CDMX,CDMX-MTY,2026-03-14 18:33:59,2026-03-18 18:33:59,2026-03-16 11:01:55.761803,1,0,0.0,69.96,0,0,0
SHP000176,ORD000176,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_MTY,Carrier_B,Nuevo Leon,MTY-CDMX,2026-03-12 09:26:25,2026-03-14 09:26:25,2026-03-14 01:36:49.356018,1,0,0.0,79.96,0,0,0
SHP000177,ORD000177,Two Day,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_A,Occidente,CDMX-GDL,2026-03-07 18:27:39,2026-03-09 18:27:39,2026-03-10 12:34:30.891927,0,1,18.11,90.73,0,0,0
SHP000178,ORD000178,Next Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_MTY,Carrier_C,Queretaro,MTY-CDMX,2026-01-22 06:18:43,2026-01-23 06:18:43,2026-01-22 23:18:43.335092,1,0,0.0,74.03,0,0,0
SHP000179,ORD000179,Standard,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_MTY,Carrier_A,Bajio,CDMX-BAJIO,2026-02-21 11:50:43,2026-02-25 11:50:43,2026-02-22 16:42:56.527934,1,0,0.0,74.64,0,0,0
SHP000180,ORD000180,Standard,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_MTY,Carrier_D,CDMX,CDMX-GDL,2026-01-21 04:20:25,2026-01-25 04:20:25,2026-01-23 08:54:45.384008,1,0,0.0,70.0,0,0,0
SHP000181,ORD000181,Two Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_GDL,Carrier_A,CDMX,CDMX-GDL,2026-02-18 14:59:30,2026-02-20 14:59:30,2026-02-20 08:54:44.194553,1,0,0.0,97.89,0,0,0
SHP000182,ORD000182,Standard,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_MTY,Carrier_B,Jalisco,GDL-OCCIDENTE,2026-02-24 13:55:12,2026-02-28 13:55:12,2026-02-26 13:13:05.017512,1,0,0.0,80.5,0,0,0
SHP000183,ORD000183,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_MTY,Carrier_D,CDMX,PUE-CDMX,2026-01-03 03:40:15,2026-01-07 03:40:15,2026-01-04 21:59:47.886835,1,0,0.0,75.11,0,0,0
SHP000184,ORD000184,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_QRO,Carrier_B,Queretaro,PUE-CDMX,2026-01-29 10:37:09,2026-01-31 10:37:09,2026-01-30 18:14:13.634061,1,0,0.0,83.86,0,0,0
SHP000185,ORD000185,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_C,Puebla,CDMX-BAJIO,2026-03-23 02:45:39,2026-03-24 02:45:39,2026-03-23 23:00:40.596850,1,0,0.0,85.5,0,0,0
SHP000186,ORD000186,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_MTY,Carrier_C,Jalisco,PUE-CDMX,2026-02-27 12:10:10,2026-03-03 12:10:10,2026-03-01 13:29:36.404301,1,0,0.0,75.62,1,0,0
SHP000187,ORD000187,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_GDL,Carrier_C,Jalisco,QRO-CDMX,2026-03-17 23:28:34,2026-03-19 23:28:34,2026-03-19 21:14:51.546406,1,0,0.0,75.69,0,0,0
SHP000188,ORD000188,Next Day,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_QRO,Carrier_B,Occidente,QRO-CDMX,2026-02-04 10:07:18,2026-02-05 10:07:18,2026-02-07 03:20:14.950817,0,1,41.22,90.48,1,0,0
SHP000189,ORD000189,Standard,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_A,Jalisco,GDL-CDMX,2026-02-28 19:41:28,2026-03-04 19:41:28,2026-03-02 20:33:42.561806,1,0,0.0,75.34,0,0,0
SHP000190,ORD000190,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_PUE,Carrier_B,Occidente,CDMX-BAJIO,2026-03-08 11:09:21,2026-03-09 11:09:21,2026-03-09 03:59:57.686418,1,0,0.0,84.1,0,0,0
SHP000191,ORD000191,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_PUE,Carrier_B,Queretaro,CDMX-MTY,2026-02-15 20:39:55,2026-02-19 20:39:55,2026-02-17 17:41:58.750923,1,0,0.0,76.92,0,0,0
SHP000192,ORD000192,Two Day,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_QRO,Carrier_A,Puebla,CDMX-MTY,2026-01-31 11:18:09,2026-02-02 11:18:09,2026-02-03 02:43:08.355686,0,1,15.42,80.21,0,0,0
SHP000193,ORD000193,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_GDL,Carrier_C,CDMX,CDMX-MTY,2026-03-02 01:04:24,2026-03-04 01:04:24,2026-03-03 11:58:19.149154,1,0,0.0,81.41,0,0,0
SHP000194,ORD000194,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_QRO,Carrier_B,Occidente,CDMX-GDL,2026-02-13 23:57:19,2026-02-15 23:57:19,2026-02-16 14:16:38.262438,0,1,14.32,84.95,0,0,0
SHP000195,ORD000195,Standard,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_GDL,Carrier_C,Puebla,GDL-CDMX,2026-01-07 08:10:34,2026-01-11 08:10:34,2026-01-09 02:44:43.324491,1,0,0.0,65.24,0,0,0
SHP000196,ORD000196,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_QRO,Carrier_C,CDMX,GDL-MTY,2026-03-11 00:52:41,2026-03-13 00:52:41,2026-03-12 15:32:19.995166,1,0,0.0,73.8,0,0,0
SHP000197,ORD000197,Two Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_GDL,Carrier_B,Nuevo Leon,PUE-CDMX,2026-02-10 00:30:06,2026-02-12 00:30:06,2026-02-11 16:50:03.828659,1,0,0.0,81.71,0,0,0
SHP000198,ORD000198,Standard,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_PUE,Carrier_C,CDMX,QRO-CDMX,2026-01-10 12:12:53,2026-01-14 12:12:53,2026-01-12 16:34:13.216781,1,0,0.0,66.9,0,0,0
SHP000199,ORD000199,Two Day,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_GDL,Carrier_C,Bajio,GDL-CDMX,2026-02-02 16:47:23,2026-02-04 16:47:23,2026-02-04 09:37:56.920367,1,0,0.0,75.58,0,0,0
SHP000200,ORD000200,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_GDL,Carrier_D,Bajio,PUE-CDMX,2026-01-13 20:28:44,2026-01-14 20:28:44,2026-01-16 14:27:53.419330,0,1,41.99,80.99,0,1,75
SHP000201,ORD000201,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_QRO,Carrier_B,Occidente,QRO-CDMX,2026-03-21 06:51:28,2026-03-23 06:51:28,2026-03-22 12:35:28.798902,1,0,0.0,78.02,0,0,0
